id	match	title	describe_en	url
62433	partial	Lymph node with starry sky pattern	Low-power H&E section shows small intestinal mucosa with villi at the upper left, beneath which the bowel wall is effaced by a diffuse, monotonous, sheet-like lymphoid infiltrate with scattered foci of hemorrhage. No nodular or follicular architecture is present. At this magnification the characteristic starry-sky pattern of interspersed tingible-body macrophages is only faintly appreciable, and cytologic features cannot be assessed; the tissue is intestine rather than lymph node as the title states. In the ileocecal region of a young patient, this diffuse transmural lymphoid infiltrate is suggestive of Burkitt lymphoma, pending high-power cytology, Ki-67, CD10/BCL2 and MYC studies.	https://imagebank.hematology.org/image/62433/lymph-node-with-starry-sky-pattern?type=upload
62445	partial	Mastocytosis High Power	High-power view of colonic mucosa (H&E) shows a lamina propria densely infiltrated by eosinophils, with focal extension of eosinophils into the crypt epithelium. Admixed lymphocytes, plasma cells and occasional pale oval mononuclear cells are present, while crypts remain intact without distortion or crypt abscesses. The eosinophil-rich infiltrate is nonspecific on its own; spindled mast cells are not clearly discernible in this field. Findings are compatible with the eosinophil-rich component of mucosal mastocytosis when correlated with CD117, tryptase and CD25 immunostains.	https://imagebank.hematology.org/image/62445/mastocytosis-high-power?type=upload
62455	partial	Mycosis Fungoides Blood	Peripheral blood smear shows two small to medium-sized lymphoid cells with high nuclear-to-cytoplasmic ratios and dense chromatin, one with an irregular, indented nuclear contour and a cytoplasmic tail and the other with a round nucleus showing a faint folded chromatin texture. No nucleoli are apparent. A refractile fragment of debris is present in the center of the field as an artifact. The atypical nuclear contours are suggestive but not diagnostic of Sezary cells; in the context of mycosis fungoides, blood involvement should be confirmed by flow cytometry and clonality studies.	https://imagebank.hematology.org/image/62455/mycosis-fungoides-blood?type=upload
62456	partial	Mycosis Fungoides Blood	Peripheral blood smear shows a small lymphocyte with dense, clumped chromatin, a slightly irregular nuclear outline, and scant cytoplasm, and a separate large mononuclear cell with an oval nucleus and abundant pale blue cytoplasm with irregular borders molding around adjacent red cells. Neither cell shows an unequivocal cerebriform nuclear configuration at this magnification. The large cell has the appearance of a reactive lymphocyte or monocyte, and the small cell may represent a small Sezary-type cell but is not diagnostic by morphology alone. In the context of mycosis fungoides, blood involvement should be established by flow cytometry (CD4:CD8 ratio, CD7 and CD26 loss) and T-cell clonality studies rather than morphology.	https://imagebank.hematology.org/image/62456/mycosis-fungoides-blood?type=upload
62523	partial	Cat Scratch Disease-H&E High Power	High-power H&E shows predominantly amorphous, finely granular and vacuolated necrotic material containing wavy residual collagen bundles and scattered degenerated nuclei and nuclear debris. No viable epithelioid histiocytes, giant cells or organisms are identified in this field. The appearance represents the central necrotic zone of a necrotizing granulomatous process; in isolation it is nonspecific, and correlation with the palisading histiocytic rim, special stains for organisms and clinical history is needed to support cat scratch disease.	https://imagebank.hematology.org/image/62523/cat-scratch-diseasehe-high-power?type=upload
62524	partial	Cat Scratch Disease-Steiner	Steiner silver stain of the necrotic area shows a yellow-brown background of granular debris with rare tiny dark rod-like and punctate particles. Definite clusters or chains of pleomorphic bacilli are not convincingly resolved at this magnification and focus, and nonspecific silver deposition on debris cannot be excluded. In cat scratch disease, Bartonella henselae appears as small black, pleomorphic, curved bacilli in clusters, often in necrotic areas and vessel walls, best evaluated under oil immersion; a negative or equivocal silver stain does not exclude the diagnosis, and serology or PCR is more sensitive.	https://imagebank.hematology.org/image/62524/cat-scratch-diseasesteiner?type=upload
62542	partial	Refractory Cytopenia of Childhood	Bone marrow core biopsy at low-to-medium power shows marrow spaces between bony trabeculae with interspersed adipocytes and trilineage hematopoiesis. Erythroid clusters and maturing granulocytes are present, whereas megakaryocytes are sparse. Cellularity in this field is not markedly decreased, which may occur in a minority of refractory cytopenia of childhood cases, but hypocellularity elsewhere cannot be excluded from a single field. No abnormal infiltrate is identified. Findings are nonspecific in isolation and must be integrated with aspirate dysplasia, blast count and cytogenetics.	https://imagebank.hematology.org/image/62542/refractory-cytopenia-of-childhood?type=upload
62546	partial	Refractory Cytopenia of Childhood	Peripheral blood smear at low-to-medium power shows reduced numbers of leukocytes, with only two small lymphocytes and one monocytoid cell in the field and no neutrophils. Platelets are markedly decreased. Red cells are predominantly normocytic and normochromic with mild anisocytosis. No blasts or dysplastic forms are identified. Findings suggest pancytopenia, which is nonspecific but compatible with refractory cytopenia of childhood in the appropriate clinical and marrow context.	https://imagebank.hematology.org/image/62546/refractory-cytopenia-of-childhood?type=upload
62547	partial	Refractory Cytopenia of Childhood	Peripheral blood smear shows a single segmented neutrophil with normal lobation and granulation. Red cells show mild anisocytosis with occasional macrocytes, without significant poikilocytosis. Leukocytes and platelets appear sparse in this field, although counts cannot be judged from a single high-power field. No blasts or dysplastic granulocytes are identified. Findings are nonspecific; macrocytosis and cytopenias may accompany refractory cytopenia of childhood but require correlation with blood counts and marrow examination.	https://imagebank.hematology.org/image/62547/refractory-cytopenia-of-childhood?type=upload
62577	partial	Germinotropic Lymphoproliferative Disorder-H&E	Lymph node section shows a follicle with a small, regressed germinal center containing pale eosinophilic material and dendritic cells, surrounded by concentrically layered small mantle zone lymphocytes in an onion-skin pattern, with a vessel penetrating toward the follicle. The interfollicular areas contain prominent high endothelial venules and a dilated vascular space. Clusters of large plasmablastic cells are not evident in this particular field. These Castleman-like changes may be seen in the background of HHV8-positive germinotropic lymphoproliferative disorder, but the diagnostic germinal-center plasmablast aggregates must be identified elsewhere and confirmed with HHV8 LANA-1 and EBER.	https://imagebank.hematology.org/image/62577/germinotropic-lymphoproliferative-disorderhe?type=upload
62586	partial	Follicular Lymphoma Grade 3a-H&E	Low-power H&E section of lymph node shows architectural effacement by numerous closely packed, back-to-back neoplastic follicles of relatively uniform size with attenuated mantle zones and compressed interfollicular regions. The follicles lack polarization and a starry-sky pattern of tingible-body macrophages. Cytologic detail is insufficient at this magnification to count centroblasts, so grading requires high-power evaluation (grade 3A: >15 centroblasts per HPF with centrocytes still present). The architecture is consistent with follicular lymphoma, reported in this case as grade 3A.	https://imagebank.hematology.org/image/62586/follicular-lymphoma-grade-3ahe?type=upload
62603	partial	Plasmacytoma-Like PTLD, EBV+ EBER	Low-power whole-section image of EBER in situ hybridization shows a solid, densely cellular nodule that is diffusely darker than the adjacent pale soft tissue, suggesting widespread signal within the lesional cells. However, at this scanning magnification discrete nuclear staining cannot be confirmed and interpretation depends on higher-power fields. In conjunction with high-power EBER images from the same case, the findings support an EBV-associated lesion, consistent with EBV-positive plasmacytoma-like post-transplant lymphoproliferative disorder.	https://imagebank.hematology.org/image/62603/plasmacytomalike-ptld-ebv-eber?type=upload
62616	partial	Primary Effusion Lymphoma-Clinical	Clinical photograph of the scalp shows multiple violaceous to dark brown macules, papules and small plaques of variable size, some coalescing, without ulceration. The appearance is most suggestive of cutaneous Kaposi sarcoma. The photograph itself does not demonstrate the effusion lymphoma; its relevance is that Kaposi sarcoma indicates KSHV/HHV8 infection, which frequently coexists with primary effusion lymphoma, particularly in HIV-positive patients. Biopsy with HHV8 LANA-1 immunostaining is required for confirmation.	https://imagebank.hematology.org/image/62616/primary-effusion-lymphomaclinical?type=upload
62618	partial	Primary Effusion Lymphoma-H&E	Skin biopsy at low power shows an intact epidermis overlying a dermis diffusely expanded by a proliferation of spindle cells arranged between collagen bundles. Numerous irregular, jagged and slit-like vascular spaces dissect the dermis, and there are scattered perivascular lymphoplasmacytic aggregates; a preexisting hair follicle is surrounded by the proliferation. No sheets of large lymphoma cells are seen. The findings are most consistent with Kaposi sarcoma (plaque stage) in a patient with KSHV/HHV8-associated primary effusion lymphoma; HHV8 LANA-1 immunostaining would confirm.	https://imagebank.hematology.org/image/62618/primary-effusion-lymphomahe?type=upload
62619	partial	Primary Effusion Lymphoma-H&E High Power	Skin biopsy at high power shows a dermal proliferation of plump spindle and epithelioid cells infiltrating between collagen bundles. The lesional cells have oval vesicular nuclei with mild atypia and form slit-like vascular channels containing extravasated erythrocytes, with scattered eosinophilic globules. Sheets of large immunoblastic or plasmablastic lymphoma cells are not seen in this field. In the context of a KSHV-associated primary effusion lymphoma case, the morphology is most suggestive of a coexisting Kaposi sarcoma; confirmation with HHV8 LANA-1 plus vascular markers (CD31/ERG) versus CD45/CD138 is recommended.	https://imagebank.hematology.org/image/62619/primary-effusion-lymphomahe-high-power?type=upload
62620	partial	Primary Effusion Lymphoma-H&E	Section of tissue at low-to-intermediate power shows an infiltrate of intermediate-to-large atypical cells arranged in cords, nests and sheets that dissect a dense collagenous stroma, with a small lymphoid aggregate. The cells have moderate amphophilic cytoplasm and enlarged nuclei, but nucleolar and plasmablastic detail cannot be resolved at this magnification, and the nested pattern could mimic carcinoma or melanoma. Immunostains on this case show HHV8/LANA nuclear positivity with CD45 and MUM1 expression and lack of immunoglobulin light chains, supporting extracavitary (solid) primary effusion lymphoma.	https://imagebank.hematology.org/image/62620/primary-effusion-lymphomahe?type=upload
62626	partial	Primary Effusion Lymphoma-HHV8	HHV8 (LANA-1) immunohistochemistry at low power shows an unremarkable surface squamous epithelium overlying edematous stroma that contains numerous scattered cells with nuclear HHV8 positivity. The positive cells are distributed diffusely as single cells through the stroma. At this magnification cytologic detail is limited and a vasoformative lesion cannot be entirely excluded on this image alone. In the context of a large-cell lymphoma lacking B-cell markers, the findings support tissue (extracavitary) involvement by HHV8-positive primary effusion lymphoma.	https://imagebank.hematology.org/image/62626/primary-effusion-lymphomahhv8?type=upload
62632	partial	Paroxysmal Nocturnal Hemoglobinuria-Blood	Low-power peripheral blood smear shows a monolayer of normochromic red cells with very few leukocytes and scarce platelets in the field, raising the possibility of cytopenias. The arrows highlight pale, poorly outlined red cell structures and a small cluster of red cells, which may represent lysed red cell ghosts reflecting intravascular hemolysis, although detail is not resolvable at this magnification. No schistocytes or spherocytes can be assessed reliably. The findings are nonspecific but compatible with an intravascular hemolytic process such as paroxysmal nocturnal hemoglobinuria, which requires flow cytometric confirmation.	https://imagebank.hematology.org/image/62632/paroxysmal-nocturnal-hemoglobinuriablood?type=upload
62654	partial	Presence of LE cells in Bone Marrow	Bone marrow aspirate smear shows a cluster of cells surrounded by red cells. At the top of the cluster are smooth, rounded, homogeneous purple masses without chromatin structure, and the adjacent cells show vacuolated cytoplasm and indented nuclei, an arrangement reminiscent of phagocytes aggregating around free denatured nuclear material. Image resolution and focus are limited, and a classic LE cell with a peripheral crescentic host nucleus is not clearly resolved in this field. Findings are suggestive of LE phenomenon (rosette formation) in the given clinical context of systemic lupus erythematosus, though a cell clump cannot be fully excluded.	https://imagebank.hematology.org/image/62654/presence-of-le-cells-in-bone-marrow?type=upload
62656	partial	Presence of LE cells in Bone Marrow	Bone marrow aspirate smear shows a cluster of crowded, overlapping cells with dark, partly smudged nuclei, admixed with homogeneous purple material and granular debris. A few rounded pale nuclear masses without chromatin texture are present within the cluster, and an isolated degenerated cell is seen at the lower left. Cell preservation is poor and no discrete LE cell with a crescentic displaced nucleus can be confidently identified in this field. The findings may represent aggregation of phagocytes around denatured nuclear material in the clinical setting of systemic lupus erythematosus, but they are not diagnostic on their own.	https://imagebank.hematology.org/image/62656/presence-of-le-cells-in-bone-marrow?type=upload
62660	partial	Extracavitary Primary Effusion Lymphoma-H&E Low Power	Scanning-power H&E section shows an entire lymph node with an intact fibrous capsule and perinodal fat. The nodal architecture is largely preserved, with numerous small follicles, some with small or regressed germinal centers, and no mass-forming effacement. Sinusoidal involvement by large neoplastic cells is not resolvable at this magnification, and linear sectioning artifacts are present. This field alone would not suggest lymphoma; the diagnosis of extracavitary primary effusion lymphoma relies on higher-power identification of large cells within sinuses and HHV8 immunostaining.	https://imagebank.hematology.org/image/62660/extracavitary-primary-effusion-lymphomahe-low-power?type=upload
62691	partial	Chronic Lymphoproliferative Disorder of NK Cells - Blood	Peripheral blood smear shows a single lymphoid cell with moderate pale blue cytoplasm containing a few fine azurophilic granules. The nucleus is atypical, with a deeply indented, multilobated flower-like contour and condensed chromatin without nucleoli. The red cells show rouleaux-like stacking and scattered ovalocytes; platelets are present. The granular cytoplasm supports a large granular lymphocyte, which fits chronic lymphoproliferative disorder of NK cells, but the lobated nucleus is not the typical round LGL morphology and a single cell cannot establish clonality or NK lineage. Findings are partially consistent with an NK-cell LGL; flow cytometry is required.	https://imagebank.hematology.org/image/62691/chronic-lymphoproliferative-disorder-of-nk-cells--blood?type=upload
62704	partial	Abnormal plasma cell with multiple nucleoli	Bone marrow aspirate smear shows increased atypical plasma cells of variable size with eccentric nuclei and deeply basophilic cytoplasm. In the center is a large abnormal plasma cell with abundant basophilic cytoplasm containing multiple nuclei or nuclear lobes with relatively open chromatin; distinct nucleoli are not clearly resolved in this thick, partially out-of-focus field, so the multinucleation is the more evident abnormality. Findings are consistent with plasma cell myeloma with atypical, multinucleated plasma cells.	https://imagebank.hematology.org/image/62704/abnormal-plasma-cell-with-multiple-nucleoli?type=upload
62707	partial	Mixed Phenotype Acute Leukemia, B/myeloid: Blood	Peripheral blood smear stained with a cytochemical stain (likely myeloperoxidase with a blue-black chromogen) shows a mature granulocyte with strong, coarse granular positivity serving as an internal control. Two large cells with pale cytoplasm and folded contours, presumed blasts, are essentially negative, with only rare focal granules in one cell. Nuclear detail is not well seen with the counterstain, and fine dots over red cells are likely artifact. Cytochemistry therefore shows at most a minor MPO-positive blast subset; in the context of mixed phenotype acute leukemia, B/myeloid, myeloid lineage assignment rests on flow cytometric MPO expression in a defined blast population together with B-lineage markers.	https://imagebank.hematology.org/image/62707/mixed-phenotype-acute-leukemia-bmyeloid-blood?type=upload
62853	partial	endomitosis in malignant plasma cell	Bone marrow aspirate smear shows a very large atypical cell with abundant, deeply basophilic, finely vacuolated cytoplasm. Within the cell there is a cluster of condensed, rod-like chromosomes in a metaphase-like configuration alongside a separate eccentric nuclear mass, indicating an abnormal mitosis with chromosome condensation not followed by normal nuclear division (endomitosis). The cytoplasmic basophilia supports plasmacytic differentiation, although discrete Russell bodies are not clearly seen in this field. In a patient with CLL, findings are consistent with a highly proliferative atypical plasmablastic cell, supporting Richter transformation to plasmablastic lymphoma.	https://imagebank.hematology.org/image/62853/endomitosis-in-malignant-plasma-cell?type=upload
62876	partial	Indolent T-cell Lymphoproliferative Disorder: CD20, CD3, CD8, & CD2	Low-power immunohistochemical panel of colonic mucosa shows that the lamina propria infiltrate is diffusely positive for CD3 and CD2, with only rare CD20-positive B cells. CD5 stains only scattered cells, indicating aberrant loss of CD5 in the neoplastic T-cell population. The crypts are preserved. Note that the four panels are labeled CD20, CD3, CD5 and CD2, whereas the title lists CD8 instead of CD5. The findings support an immunophenotypically aberrant T-cell infiltrate consistent with indolent T-cell lymphoproliferative disorder of the gastrointestinal tract.	https://imagebank.hematology.org/image/62876/indolent-tcell-lymphoproliferative-disorder-cd20-cd3-cd8--cd2?type=upload
62902	partial	Diagnosing D Variant Serologically in the Laboratory	Low-power microscopic view of a conventional tube test with monoclonal IgM anti-D shows large red cell agglutinates set against numerous free, unagglutinated red cells, a mixed-field reaction. The image itself demonstrates only the mixed-field pattern and does not by itself establish a D variant; this requires exclusion of recent transfusion or chimerism and supplementary testing such as weak D testing by indirect antiglobulin technique (positive in this case) and, ideally, RHD genotyping. In this transfusion-dependent patient with aplastic anemia, the finding supports reporting the D type as indeterminate (possible D variant) with transfusion of D-negative red cells.	https://imagebank.hematology.org/image/62902/diagnosing-d-variant-serologically-in-the-laboratory?type=upload
62910	partial	Pigment in neutrophils and myeloid cells 6	Peripheral blood smear shows a single granulocyte whose cytoplasm is packed with coarse, irregular dark purple-black granular material that overlies and partially obscures a lobulated nucleus. The surrounding red cells are normochromic with several echinocytes, and scattered platelets are present. In isolation, the cell closely resembles a basophil or a neutrophil with heavy toxic granulation; the reported history of blood drawn after iodinated contrast injection, with similar black material in other neutrophils and myeloid precursors, supports interpretation as ingested pigment. Findings are suggestive of contrast-associated pigment in a neutrophil, with toxic changes in a septic patient.	https://imagebank.hematology.org/image/62910/pigment-in-neutrophils-and-myeloid-cells-6?type=upload
62913	partial	Blasts with pseudo-chediak-higashi granules.	Smear shows several large blasts with fine chromatin, occasional nuclear indentation, and moderate basophilic cytoplasm, together with scattered small lymphocytes and a maturing granulated myeloid cell. One centrally placed blast contains coarse, enlarged cytoplasmic granules, compatible with the fused granules described as pseudo-Chédiak-Higashi granules, although truly giant inclusions are not clearly resolved at this magnification. No Auer rods are identified in this field. In the setting of RUNX1::RUNX1T1, findings are consistent with acute myeloid leukemia with t(8;21) showing abnormal granule fusion.	https://imagebank.hematology.org/image/62913/blasts-with-pseudochediakhigashi-granules?type=upload
62914	partial	Myeloblasts with AML with t(8;21)	High-power view of a smear shows three large blasts with round nuclei, finely dispersed chromatin, and high nuclear-to-cytoplasmic ratio. The left blast has a moderate rim of pale basophilic cytoplasm with a paler juxtanuclear zone and faint linear cytoplasmic streaking that may correspond to a slender Auer rod; however, a discrete Auer rod is not clearly demonstrated at this focus and resolution. No maturing granulocytes are present in this field for assessment of dysplasia. Findings are consistent with myeloblasts and, in conjunction with cytogenetic confirmation, with acute myeloid leukemia with t(8;21).	https://imagebank.hematology.org/image/62914/myeloblasts-with-aml-with-t821?type=upload
62938	partial	Chediak Higashi- Incidental Detection 4	This digitally enlarged image of a single peripheral blood leukocyte is markedly pixelated and blurred. A dense, lobulated dark purple central mass is seen with a few discrete large dark granules at the periphery, but nuclear detail, cytoplasm, and granule size relative to normal cannot be reliably assessed. The image is non-diagnostic on its own; in the context of the other images from this case, it may represent a leukocyte with Chediak-Higashi giant granules.	https://imagebank.hematology.org/image/62938/chediak-higashi-incidental-detection-4?type=upload
62939	partial	Wuchereria Bancrofti with CML in Accelerated Phase 1	Peripheral blood smear shows marked leukocytosis with a left-shifted granulocytic series spanning myelocytes, metamyelocytes, bands, and segmented neutrophils. Several basophils with coarse dark granules and a large immature cell with fine chromatin and basophilic cytoplasm are present. Red cells show mild anisopoikilocytosis. No microfilariae are present in this field; the parasites were reported at the smear edges and tail. Together with the reported 12% blasts and 15% basophils, findings are consistent with chronic myeloid leukemia in accelerated phase (as defined by ELN/ICC criteria).	https://imagebank.hematology.org/image/62939/wuchereria-bancrofti-with-cml-in-accelerated-phase-1?type=upload
62965	partial	Niemann-Pick disease with isolated leukemic nonnodal mantle cell lymphoma of the spleen	Composite figure. Splenic section shows red pulp diffusely expanded by pale foamy histiocytes, with a periarteriolar white pulp lymphoid aggregate that is not nodular or markedly expanded. An immunostain with nuclear staining highlights scattered small positive cells within the white pulp. The bone marrow biopsy shows fat and interstitial pale histiocytes without an obvious lymphoid aggregate. Findings are consistent with storage histiocytosis compatible with Niemann-Pick disease, with a subtle non-nodular lymphoma infiltrate (reported as leukemic non-nodal mantle cell lymphoma) requiring cyclin D1/SOX11 and flow cytometry for confirmation.	https://imagebank.hematology.org/image/62965/niemannpick-disease-with-isolated-leukemic-nonnodal-mantle-cell-lymphoma-of-the-spleen?type=upload
62984	partial	The fertile field of “isomopic” immune dysregulation as a nidus for lymphoproliferative disorders	Composite figure: clinical photographs show erythematous, scaly and crusted papules coalescing into plaques on the trunk. Skin biopsy shows a dense dermal lymphoid infiltrate arranged in sheets and nodules beneath an intact epidermis. At high power the infiltrate consists of monotonous small to medium-sized lymphocytes with condensed chromatin and scant cytoplasm; large transformed cells are not prominent at this magnification. Immunostains show diffuse strong positivity of the infiltrate with one marker and a nuclear-staining marker in many cells, while a further stain highlights only scattered cells. In the clinical context, findings are consistent with cutaneous involvement by CLL/SLL arising at a site of prior skin inflammation (isotopic immune response); the specific markers are not labeled in the image.	https://imagebank.hematology.org/image/62984/the-fertile-field-of-isomopic-immune-dysregulation-as-a-nidus-for-lymphoproliferative-disorders?type=upload
63016	partial	Refractory anemia with ring sideroblasts	Bone marrow aspirate smear stained for iron (Prussian blue with nuclear fast red counterstain) shows a mixed population of nucleated cells, including erythroid precursors and segmented granulocytes, on a background of red cell debris. A few scattered blue siderotic granules are present, but a clear perinuclear ring of granules encircling erythroblast nuclei is not well resolved in this photomicrograph, likely owing to magnification and color balance. Ring sideroblasts should be counted at high power as erythroblasts with at least five granules covering at least one-third of the nuclear circumference. With the reported 40% ring sideroblasts and SF3B1 mutation, the case is consistent with MDS with low blasts and SF3B1 mutation (formerly refractory anemia with ring sideroblasts).	https://imagebank.hematology.org/image/63016/refractory-anemia-with-ring-sideroblasts?type=upload
63120	partial	EBV-triggered hemophagocytic lymphohistiocytosis in a boy with a history of non-Hodgkin lymphoma	Peripheral blood smear shows circulating plasmacytoid lymphocytes and plasmablast-like cells with eccentric nuclei, abundant deeply basophilic cytoplasm, and perinuclear hofs (panels A and B, arrows). Flow cytometry (panel C) demonstrates an expanded CD19-positive B-cell population (32% of lymphocytes), the majority of which co-express CD38 and surface IgM, consistent with an activated plasmablastic phenotype; a smaller CD19-positive subset is IgM+ CD38−. Light-chain analysis is not shown, so clonality cannot be assessed from this figure, and hemophagocytosis itself is not illustrated. In a patient with EBV-triggered HLH, these findings are best interpreted as a reactive EBV-driven plasmablastic B-cell response, but relapse of B-cell lymphoma should be excluded given the history.	https://imagebank.hematology.org/image/63120/ebvtriggered-hemophagocytic-lymphohistiocytosis-in-a-boy-with-a-history-of-nonhodgkin-lymphoma?type=upload
63227	partial	Multiple myeloma - Bone marrow smear 1	Low-power view of a Wright-Giemsa stained bone marrow aspirate smear shows a markedly cellular, particle-rich preparation with numerous fat vacuoles. The cellular trails are dominated by a relatively monotonous population of round mononuclear cells with basophilic cytoplasm, with apparent reduction of normal trilineage hematopoiesis and no megakaryocytes evident in this field. Cytologic features of individual cells cannot be assessed at this magnification. The low-power pattern is compatible with extensive marrow infiltration, which in this case was reported as mature plasma cells; high-power examination and plasma cell quantification are required to confirm multiple myeloma.	https://imagebank.hematology.org/image/63227/multiple-myeloma--bone-marrow-smear-1?type=upload
63237	partial	MCD - H&E - Fig 6	Section shows a lesion extensively replaced by broad, anastomosing, eosinophilic trabeculae with intervening small lymphocytes, plasma cells and thin-walled vessels, and a focus of hemorrhage. The trabecular material is consistent with metaplastic ossification or osteoid, as described, but osteocytic lacunae, osteoblastic rimming and cement lines are not clearly evident at this magnification, so dense hyalinized collagen cannot be excluded from this image alone. No lymphoid follicles are present in this field. Findings are compatible with regressive stromal change (ossification/hyalinization) in long-standing Castleman disease, correlating with other fields showing regressed follicles.	https://imagebank.hematology.org/image/63237/mcd--he--fig-6?type=upload
63241	partial	Snapper-Schneid granules in plasma cell	Blood smear shows a single mononuclear cell with an eccentric, dark, condensed nucleus and a rim of cytoplasm filled with numerous uniform round inclusions. The inclusions have a clear halo with a dark eccentric dot or crescent, rather than the fine azurophilic granules usually expected. The submitted interpretation is Snapper-Schneid granules (lysosomal azurophilic granules) in a plasma cell; however, the image resolution does not allow confident identification of the host cell as a plasma cell, and the halo-and-dot appearance overlaps with intracellular yeasts such as Histoplasma capsulatum or Talaromyces marneffei. Review of additional fields and, if doubt remains, GMS/PAS staining or culture is recommended before accepting this as a plasma cell with azurophilic granules.	https://imagebank.hematology.org/image/63241/snapperschneid-granules-in-plasma-cell?type=upload
63251	partial	Leukemia cutis in acute myeloid leukemia - 2	Composite of six high-power fields from a peripheral blood smear shows circulating blasts. The blasts are medium to large with moderate to high N:C ratios, round to irregular or indented nuclei, finely dispersed chromatin with inconspicuous nucleoli, and scant to moderate pale gray-blue agranular cytoplasm, some with cytoplasmic blebs. No Auer rods, cytoplasmic granules or dysplastic neutrophils are identified in these fields. The image shows only the blood component; the cutaneous infiltrate referred to in the title is not depicted. Together with the reported immunophenotype (CD117+, CD33+, CD7+, HLA-DR+, cMPO-negative, CD19/CD20/CD14/CD64-negative), findings are consistent with acute myeloid leukemia with minimal differentiation.	https://imagebank.hematology.org/image/63251/leukemia-cutis-in-acute-myeloid-leukemia--2?type=upload
63285	partial	AML with myelodysplasia related changes- Peripheral blood smear	Peripheral blood smear at low-to-medium power shows a paucicellular field with only two leukocytes, suggesting leukopenia. One is an atypical mononuclear cell with moderately fine chromatin and basophilic cytoplasm that may represent a circulating blast, and the other is a small mature lymphocyte. Red cells show mild anisopoikilocytosis with occasional elliptocytes, and platelets appear decreased in this field. No neutrophils are present to evaluate for dysplasia. The findings are nonspecific and, while compatible with the clinical diagnosis of acute myeloid leukemia with myelodysplasia-related changes, require correlation with bone marrow morphology, blast enumeration and cytogenetic/molecular studies.	https://imagebank.hematology.org/image/63285/aml-with-myelodysplasia-related-changes-peripheral-blood-smear?type=upload
63292	partial	AML with myelodysplasia related changes- Bone marrow biopsy Iron	Iron stain (Prussian blue with nuclear fast red counterstain) of what appears to be a bone marrow aspirate smear, rather than a core biopsy section as labeled, shows scattered nucleated cells with only rare fine extracellular blue granules. No ring sideroblasts are identified among the nucleated cells in this field, and no marrow particle or macrophage is present to grade storage iron. Evaluation is limited by focus and the small number of cells. Findings do not demonstrate ring sideroblasts in this field; a full assessment of storage iron and sideroblasts on particle-containing aspirate smears is required.	https://imagebank.hematology.org/image/63292/aml-with-myelodysplasia-related-changes-bone-marrow-biopsy-iron?type=upload
63311	partial	Dapsone Induced Oxidative Haemolysis.	Peripheral blood smear shows anisocytosis with numerous small, dense erythrocytes lacking central pallor, consistent with spherocytes and irregularly contracted cells, along with scattered crenated cells and occasional red cell fragments. Classic bite cells and blister cells with eccentric hemoglobin retraction are not clearly identified in this field, and Heinz bodies require a supravital stain for demonstration. Platelets appear adequate and no leukocytes are present in this field. In the setting of dapsone therapy, the findings are suggestive of oxidative hemolysis; confirmation with a Heinz body preparation, methemoglobin level and G6PD assay is recommended.	https://imagebank.hematology.org/image/63311/dapsone-induced-oxidative-haemolysis?type=upload
63388	partial	urine analysis in sickle cell disease 2	Automated urine sediment digital imaging shows a single unstained particle measuring approximately 7-9 um with a crescentic shape and tapered ends, classified by the analyzer into a red cell-related class. The morphology resembles a sickled red cell, but the low resolution and absence of internal detail prevent definitive distinction from a folded or crenated red cell or other debris. Findings are suggestive of sickled red cells in urine in a patient with sickle cell disease and should be verified by manual microscopy of the sediment.	https://imagebank.hematology.org/image/63388/urine-analysis-in-sickle-cell-disease-2?type=upload
63400	partial	BONE MARROW BIOPSY 1	The image is a bone marrow aspirate smear rather than a biopsy section. It shows histiocytes whose pale blue cytoplasm contains numerous small, uniform, round-to-oval yeast-like organisms with clear halos, with additional organisms free in the background. Surrounding cells include lymphocytes, plasma cells and myeloid precursors in a vacuolated background, and a cohesive epithelioid granuloma as described in the title is not appreciable. Findings are suggestive of disseminated fungal infection, most likely histoplasmosis; GMS/PAS stains, culture, antigen testing and correlation with the biopsy are recommended.	https://imagebank.hematology.org/image/63400/bone-marrow-biopsy-1?type=upload
63402	partial	G-6-PD deficiency & eryptosis vs dyserythropoesis	Peripheral blood smear at high power shows several nucleated red cells with small dense nuclei, one of which displays nuclear budding with a detached nuclear fragment. Red cells show anisopoikilocytosis with oval and teardrop-like forms, and platelets are numerous with large granular forms. Classic bite or blister cells are not convincingly seen in this field. Findings are consistent with a hemolytic picture with circulating nucleated red cells showing nuclear budding; these changes are not specific, and G6PD deficiency requires confirmation by enzyme assay and a Heinz body preparation.	https://imagebank.hematology.org/image/63402/g6pd-deficiency--eryptosis-vs-dyserythropoesis?type=upload
63440	partial	ACANTHOCYTES IN PERIPHERAL BLOOD SMEAR 1	Peripheral blood smear shows numerous red cells with surface projections. Most of these cells retain central pallor and have short, relatively uniform, evenly distributed spicules, a pattern typical of echinocytes (burr cells); only a minority are smaller, dense cells with fewer irregular spiky projections resembling acanthocytes. A small lymphocyte and platelets are present, and schistocytes are not seen. In this patient with renal failure, the findings are most suggestive of echinocytosis (burr cells), with only a subset of cells meeting acanthocyte criteria; drying artifact from slow smear preparation should also be excluded. The title of acanthocytes is therefore only partly supported by this image.	https://imagebank.hematology.org/image/63440/acanthocytes-in-peripheral-blood-smear-1?type=upload
